[02:27:35] [main/INFO] (FabricLoader/GameProvider) Loading Minecraft 1.20.6 with Fabric Loader 0.15.11
[02:27:35] [main/DEBUG] (FabricLoader/GamePatch) Found game constructor: net.minecraft.client.main.Main -> net.minecraft.client.MinecraftClient
[02:27:35] [main/DEBUG] (FabricLoader/GamePatch) Patching game constructor <init>(Lnet/minecraft/client/RunArgs;)V
[02:27:35] [main/DEBUG] (FabricLoader/GamePatch) Run directory field is thought to be net/minecraft/client/MinecraftClient/runDirectory
[02:27:35] [main/DEBUG] (FabricLoader/GamePatch) Applying brand name hook to net/minecraft/client/ClientBrandRetriever::getClientModName
[02:27:35] [main/DEBUG] (FabricLoader/GamePatch) Applying brand name hook to net/minecraft/server/MinecraftServer::getServerModName
[02:27:35] [main/DEBUG] (FabricLoader/Mappings) Loading mappings took 159 ms
[02:27:35] [main/DEBUG] (FabricLoader/GamePatch) Patched 3 classs
[02:27:36] [main/DEBUG] (FabricLoader/Discovery) Mod discovery time: 63.9 ms
[02:27:36] [main/DEBUG] (FabricLoader/Resolution) Mod resolution time: 110.6 ms
[02:27:36] [main/INFO] (FabricLoader) Loading 90 mods:
	- c2me 0.2.0+alpha.11.95+1.20.6
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:LivingEntityMixin from mod fabric-lifecycle-events-v1->@Inject::getEquipmentChanges(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfoReturnable;Ljava/util/Map;[Lnet/minecraft/entity/EquipmentSlot;IILnet/minecraft/entity/EquipmentSlot;Lnet/minecraft/item/ItemStack;Lnet/minecraft/item/ItemStack;)V doesn't use it's CallbackInfoReturnable
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:LivingEntityMixin from mod fabric-lifecycle-events-v1->@Inject::getEquipmentChanges(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfoReturnable;Ljava/util/Map;[Lnet/minecraft/entity/EquipmentSlot;IILnet/minecraft/entity/EquipmentSlot;Lnet/minecraft/item/ItemStack;Lnet/minecraft/item/ItemStack;)V has 0 override(s) in child classes
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:LivingEntityMixin from mod fabric-lifecycle-events-v1->@Inject::getEquipmentChanges(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfoReturnable;Ljava/util/Map;[Lnet/minecraft/entity/EquipmentSlot;IILnet/minecraft/entity/EquipmentSlot;Lnet/minecraft/item/ItemStack;Lnet/minecraft/item/ItemStack;)V won't be passed a CallbackInfoReturnable as a result
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing WorldMixin from fabric-lifecycle-events-v1.mixins.json into net.minecraft.world.World
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:WorldMixin from mod fabric-lifecycle-events-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing AttachmentTargetsMixin from fabric-data-attachment-api-v1.mixins.json into net.minecraft.world.World
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-data-attachment-api-v1.mixins.json:AttachmentTargetsMixin from mod fabric-data-attachment-api-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing threading_detections.random_instances.MixinWorld from c2me-fixes-worldgen-threading-issues.mixins.json into net.minecraft.world.World
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-fixes-worldgen-threading-issues.mixins.json:threading_detections.random_instances.MixinWorld from mod c2me-fixes-worldgen-threading-issues: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$redirectWorldRandomInit$0()Ljava/lang/Thread; to mdfb2d27$c2me-fixes-worldgen-threading-issues$lambda$redirectWorldRandomInit$0$0 in c2me-fixes-worldgen-threading-issues.mixins.json:threading_detections.random_instances.MixinWorld from mod c2me-fixes-worldgen-threading-issues
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing MixinWorld from c2me-notickvd.mixins.json into net.minecraft.world.World
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-notickvd.mixins.json:MixinWorld from mod c2me-notickvd: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing mid_tick_chunk_tasks.MixinWorld from c2me-opts-scheduling.mixins.json into net.minecraft.world.World
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinWorld from mod c2me-opts-scheduling: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinWorld from mod c2me-opts-scheduling->@Inject::onPostTickEntity(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V doesn't use it's CallbackInfo
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinWorld from mod c2me-opts-scheduling->@Inject::onPostTickEntity(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V has 0 override(s) in child classes
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinWorld from mod c2me-opts-scheduling->@Inject::onPostTickEntity(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V won't be passed a CallbackInfo as a result
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing WorldViewMixin from fabric-rendering-data-attachment-v1.mixins.json into net.minecraft.world.WorldView
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-rendering-data-attachment-v1.mixins.json:WorldViewMixin from mod fabric-rendering-data-attachment-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing ServerWorldMixin from fabric-api-lookup-api-v1.mixins.json into net.minecraft.server.world.ServerWorld
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin from mod fabric-api-lookup-api-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$fabric_invalidateCache$5(Ljava/util/Map$Entry;)Z to mdfb2d27$fabric-api-lookup-api-v1$lambda$fabric_invalidateCache$5$0 in fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin from mod fabric-api-lookup-api-v1
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$fabric_invalidateCache$4(Ljava/lang/ref/WeakReference;)Z to mdfb2d27$fabric-api-lookup-api-v1$lambda$fabric_invalidateCache$4$1 in fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin from mod fabric-api-lookup-api-v1
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$fabric_invalidateCache$3(Ljava/lang/ref/WeakReference;)V to mdfb2d27$fabric-api-lookup-api-v1$lambda$fabric_invalidateCache$3$2 in fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin from mod fabric-api-lookup-api-v1
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$fabric_invalidateCache$2(Ljava/lang/ref/WeakReference;)Z to mdfb2d27$fabric-api-lookup-api-v1$lambda$fabric_invalidateCache$2$3 in fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin from mod fabric-api-lookup-api-v1
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$fabric_registerCache$1(Ljava/lang/ref/WeakReference;)Z to mdfb2d27$fabric-api-lookup-api-v1$lambda$fabric_registerCache$1$4 in fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin from mod fabric-api-lookup-api-v1
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$fabric_registerCache$0(Lnet/minecraft/util/math/BlockPos;)Ljava/util/List; to mdfb2d27$fabric-api-lookup-api-v1$lambda$fabric_registerCache$0$5 in fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin from mod fabric-api-lookup-api-v1
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing ServerWorldMixin from fabric-lifecycle-events-v1.mixins.json into net.minecraft.server.world.ServerWorld
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:ServerWorldMixin from mod fabric-lifecycle-events-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing ServerWorldMixin from fabric-data-attachment-api-v1.mixins.json into net.minecraft.server.world.ServerWorld
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-data-attachment-api-v1.mixins.json:ServerWorldMixin from mod fabric-data-attachment-api-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$createAttachmentsPersistentState$1(Lnet/minecraft/server/world/ServerWorld;Lnet/minecraft/nbt/NbtCompound;Lnet/minecraft/registry/RegistryWrapper$WrapperLookup;)Lnet/fabricmc/fabric/impl/attachment/AttachmentPersistentState; to mdfb2d27$fabric-data-attachment-api-v1$lambda$createAttachmentsPersistentState$1$6 in fabric-data-attachment-api-v1.mixins.json:ServerWorldMixin from mod fabric-data-attachment-api-v1
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$createAttachmentsPersistentState$0(Lnet/minecraft/server/world/ServerWorld;)Lnet/fabricmc/fabric/impl/attachment/AttachmentPersistentState; to mdfb2d27$fabric-data-attachment-api-v1$lambda$createAttachmentsPersistentState$0$7 in fabric-data-attachment-api-v1.mixins.json:ServerWorldMixin from mod fabric-data-attachment-api-v1
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing MixinServerWorld from c2me-threading-worldgen.mixins.json into net.minecraft.server.world.ServerWorld
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-threading-worldgen.mixins.json:MixinServerWorld from mod c2me-threading-worldgen: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing mid_tick_chunk_tasks.MixinServerWorld from c2me-opts-scheduling.mixins.json into net.minecraft.server.world.ServerWorld
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinServerWorld from mod c2me-opts-scheduling: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing shutdown.MixinServerWorld from c2me-opts-scheduling.mixins.json into net.minecraft.server.world.ServerWorld
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:shutdown.MixinServerWorld from mod c2me-opts-scheduling: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:ServerWorldMixin from mod fabric-lifecycle-events-v1->@Inject::startWorldTick(Ljava/util/function/BooleanSupplier;Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V doesn't use it's CallbackInfo
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:ServerWorldMixin from mod fabric-lifecycle-events-v1->@Inject::startWorldTick(Ljava/util/function/BooleanSupplier;Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V has 0 override(s) in child classes
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:ServerWorldMixin from mod fabric-lifecycle-events-v1->@Inject::startWorldTick(Ljava/util/function/BooleanSupplier;Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V won't be passed a CallbackInfo as a result
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:ServerWorldMixin from mod fabric-lifecycle-events-v1->@Inject::endWorldTick(Ljava/util/function/BooleanSupplier;Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V doesn't use it's CallbackInfo
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:ServerWorldMixin from mod fabric-lifecycle-events-v1->@Inject::endWorldTick(Ljava/util/function/BooleanSupplier;Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V has 0 override(s) in child classes
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-lifecycle-events-v1.mixins.json:ServerWorldMixin from mod fabric-lifecycle-events-v1->@Inject::endWorldTick(Ljava/util/function/BooleanSupplier;Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V won't be passed a CallbackInfo as a result
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-data-attachment-api-v1.mixins.json:ServerWorldMixin from mod fabric-data-attachment-api-v1->@Inject::createAttachmentsPersistentState(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V doesn't use it's CallbackInfo
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-data-attachment-api-v1.mixins.json:ServerWorldMixin from mod fabric-data-attachment-api-v1->@Inject::createAttachmentsPersistentState(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V has 0 override(s) in child classes
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-data-attachment-api-v1.mixins.json:ServerWorldMixin from mod fabric-data-attachment-api-v1->@Inject::createAttachmentsPersistentState(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V won't be passed a CallbackInfo as a result
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-threading-worldgen.mixins.json:MixinServerWorld from mod c2me-threading-worldgen->@Inject::initWorldGenSingleThreadedLock(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V doesn't use it's CallbackInfo
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-threading-worldgen.mixins.json:MixinServerWorld from mod c2me-threading-worldgen->@Inject::initWorldGenSingleThreadedLock(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V has 0 override(s) in child classes
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-threading-worldgen.mixins.json:MixinServerWorld from mod c2me-threading-worldgen->@Inject::initWorldGenSingleThreadedLock(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V won't be passed a CallbackInfo as a result
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinServerWorld from mod c2me-opts-scheduling->@Inject::onPostTickBlockAndFluid(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V doesn't use it's CallbackInfo
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinServerWorld from mod c2me-opts-scheduling->@Inject::onPostTickBlockAndFluid(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V has 0 override(s) in child classes
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinServerWorld from mod c2me-opts-scheduling->@Inject::onPostTickBlockAndFluid(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V won't be passed a CallbackInfo as a result
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinServerWorld from mod c2me-opts-scheduling->@Inject::onPostTickBlockAndFluid(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V doesn't use it's CallbackInfo
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinServerWorld from mod c2me-opts-scheduling->@Inject::onPostTickBlockAndFluid(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V has 0 override(s) in child classes
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:mid_tick_chunk_tasks.MixinServerWorld from mod c2me-opts-scheduling->@Inject::onPostTickBlockAndFluid(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V won't be passed a CallbackInfo as a result
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:shutdown.MixinServerWorld from mod c2me-opts-scheduling->@Inject::replaceEntityFlushLogic(Lnet/minecraft/util/ProgressListener;ZZLorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V doesn't use it's CallbackInfo
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:shutdown.MixinServerWorld from mod c2me-opts-scheduling->@Inject::replaceEntityFlushLogic(Lnet/minecraft/util/ProgressListener;ZZLorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V has 0 override(s) in child classes
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) c2me-opts-scheduling.mixins.json:shutdown.MixinServerWorld from mod c2me-opts-scheduling->@Inject::replaceEntityFlushLogic(Lnet/minecraft/util/ProgressListener;ZZLorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V won't be passed a CallbackInfo as a result
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing features.render.immediate.DirectionMixin from sodium.mixins.json into net.minecraft.util.math.Direction
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) sodium.mixins.json:features.render.immediate.DirectionMixin from mod sodium: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing AbstractBlockSettingsAccessor from fabric-object-builder-v1.mixins.json into net.minecraft.block.AbstractBlock$Settings
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-object-builder-v1.mixins.json:AbstractBlockSettingsAccessor from mod fabric-object-builder-api-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing IdListMixin from fabric-registry-sync-v0.mixins.json into net.minecraft.util.collection.IdList
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-registry-sync-v0.mixins.json:IdListMixin from mod fabric-registry-sync-v0: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$fabric_remapIds$0(Lit/unimi/dsi/fastutil/ints/Int2IntMap;Ljava/lang/Object;Ljava/lang/Integer;)Ljava/lang/Integer; to mdfb2d27$fabric-registry-sync-v0$lambda$fabric_remapIds$0$0 in fabric-registry-sync-v0.mixins.json:IdListMixin from mod fabric-registry-sync-v0
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing DiscreteVSAccess from ferritecore.accessors.mixin.json into net.minecraft.util.shape.VoxelSet
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) ferritecore.accessors.mixin.json:DiscreteVSAccess from mod ferritecore: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing BitSetDVSAccess from ferritecore.accessors.mixin.json into net.minecraft.util.shape.BitSetVoxelSet
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) ferritecore.accessors.mixin.json:BitSetDVSAccess from mod ferritecore: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing VoxelShapeAccess from ferritecore.accessors.mixin.json into net.minecraft.util.shape.VoxelShape
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) ferritecore.accessors.mixin.json:VoxelShapeAccess from mod ferritecore: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing ArrayVSAccess from ferritecore.accessors.mixin.json into net.minecraft.util.shape.ArrayVoxelShape
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) ferritecore.accessors.mixin.json:ArrayVSAccess from mod ferritecore: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing SliceShapeAccess from ferritecore.accessors.mixin.json into net.minecraft.util.shape.SlicedVoxelShape
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) ferritecore.accessors.mixin.json:SliceShapeAccess from mod ferritecore: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing features.options.render_layers.LeavesBlockMixin from sodium.mixins.json into net.minecraft.block.LeavesBlock
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) sodium.mixins.json:features.options.render_layers.LeavesBlockMixin from mod sodium: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing DetectorRailBlockMixin from fabric-object-builder-v1.mixins.json into net.minecraft.block.DetectorRailBlock
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-object-builder-v1.mixins.json:DetectorRailBlockMixin from mod fabric-object-builder-api-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$getCustomComparatorOutput$0(Lnet/minecraft/entity/Entity;)Z to mdfb2d27$fabric-object-builder-api-v1$lambda$getCustomComparatorOutput$0$0 in fabric-object-builder-v1.mixins.json:DetectorRailBlockMixin from mod fabric-object-builder-api-v1
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-object-builder-v1.mixins.json:DetectorRailBlockMixin from mod fabric-object-builder-api-v1->@Inject::getCustomComparatorOutput(Lnet/minecraft/block/BlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfoReturnable;)V does use it's CallbackInfoReturnable
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Mixing DropperBlockMixin from fabric-transfer-api-v1.mixins.json into net.minecraft.block.DropperBlock
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-transfer-api-v1.mixins.json:DropperBlockMixin from mod fabric-transfer-api-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) Renaming synthetic method lambda$hookDispense$0(Lnet/fabricmc/fabric/api/transfer/v1/item/ItemVariant;)Z to mdfb2d27$fabric-transfer-api-v1$lambda$hookDispense$0$0 in fabric-transfer-api-v1.mixins.json:DropperBlockMixin from mod fabric-transfer-api-v1
[02:27:45] [main/DEBUG] (FabricLoader/Mixin) fabric-transfer-api-v1.mixins.json:DropperBlockMixin from mod fabric-transfer-api-v1->@Inject::hookDispense(Lnet/minecraft/server/world/ServerWorld;Lnet/minecraft/block/BlockState;Lnet/minecraft/util/math/BlockPos;Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V does use it's CallbackInfo
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) Mixing OxidizableMixin from fabric-content-registries-v0.mixins.json into net.minecraft.block.Oxidizable
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) fabric-content-registries-v0.mixins.json:OxidizableMixin from mod fabric-content-registries-v0: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) fabric-content-registries-v0.mixins.json:OxidizableMixin from mod fabric-content-registries-v0->@Inject::createOxidationLevelIncreasesMap(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfoReturnable;)V does use it's CallbackInfoReturnable
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) Mixing BlockStateMixin from fabric-block-api-v1.mixins.json into net.minecraft.block.BlockState
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) fabric-block-api-v1.mixins.json:BlockStateMixin from mod fabric-block-api-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) Mixing BlockStateBaseMixin from ferritecore.blockstatecache.mixin.json into net.minecraft.block.AbstractBlock$AbstractBlockState
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) ferritecore.blockstatecache.mixin.json:BlockStateBaseMixin from mod ferritecore: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) ferritecore.blockstatecache.mixin.json:BlockStateBaseMixin from mod ferritecore->@Inject::cacheStateHead(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V doesn't use it's CallbackInfo
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) ferritecore.blockstatecache.mixin.json:BlockStateBaseMixin from mod ferritecore->@Inject::cacheStateHead(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V has 0 override(s) in child classes
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) ferritecore.blockstatecache.mixin.json:BlockStateBaseMixin from mod ferritecore->@Inject::cacheStateHead(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V won't be passed a CallbackInfo as a result
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) ferritecore.blockstatecache.mixin.json:BlockStateBaseMixin from mod ferritecore->@Inject::cacheStateTail(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V doesn't use it's CallbackInfo
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) ferritecore.blockstatecache.mixin.json:BlockStateBaseMixin from mod ferritecore->@Inject::cacheStateTail(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V has 0 override(s) in child classes
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) ferritecore.blockstatecache.mixin.json:BlockStateBaseMixin from mod ferritecore->@Inject::cacheStateTail(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V won't be passed a CallbackInfo as a result
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) Mixing FastMapStateHolderMixin from ferritecore.fastmap.mixin.json into net.minecraft.state.State
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) ferritecore.fastmap.mixin.json:FastMapStateHolderMixin from mod ferritecore: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) Mixing access.IState from c2me-base.mixins.json into net.minecraft.state.State
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) Mixing EntityTypeMixin from fabric-object-builder-v1.mixins.json into net.minecraft.entity.EntityType
[02:27:46] [main/DEBUG] (FabricLoader/Mixin) fabric-object-builder-v1.mixins.json:EntityTypeMixin from mod fabric-object-builder-api-v1: Class version 65 required is higher than the class version supported by the current version of Mixin (JAVA_17 supports class version 61)
